ticker,name,classification_status,evidence_type,comparison_eligibility,official_source_url,evidence_basis,review_reason
252410,RISE 200선물인버스,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
252420,RISE 200선물인버스2X,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
252650,KODEX 200동일가중,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default)",
252670,KODEX 200선물인버스2X,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
252710,TIGER 200선물인버스2X,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
253150,PLUS 200선물레버리지,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
253160,PLUS 200선물인버스2X,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
253230,KIWOOM 200선물인버스2X,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
253240,KIWOOM 200선물인버스,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
253250,KIWOOM 200선물레버리지,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
253290,RISE 헬스케어채권혼합,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 만기미확인 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
256440,ACE MSCI인도네시아(합성),classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/인도 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
256450,PLUS 심천차이넥스트(합성),classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/미국 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
256750,KODEX 차이나심천ChiNext(합성),classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/중국 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
261060,TIGER 코스닥150IT,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
261140,TIGER 우선주,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
261920,ACE MSCI필리핀(합성),classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/기타국가 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
265690,ACE 러시아MSCI(합성),classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/기타국가 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, concentration token/default)",
266360,KODEX K콘텐츠,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
266370,KODEX IT,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
266390,KODEX 경기소비재,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
266410,KODEX 필수소비재,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
267440,RISE 미국장기국채선물(H),classified_derived,official_index,N,불가,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, concentration token/default)",
267450,RISE 미국장기국채선물인버스(H),classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(inverse); 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (concentration token/default),
267490,RISE 미국장기국채선물레버리지(합성 H),classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(채권/미국 국채 장기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (concentration token/default),
267770,TIGER 200선물레버리지,classified_derived,official_index,N,불가,기초지수 명시; 운용사·공식 출처 URL 존재; 상품명 구조표시(leveraged); 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (FX token/default),
270810,RISE 코스닥150,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(주식/국내 미확인 주식전략); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, payoff token/default, FX token/default, concentration token/default)",
272560,RISE 단기국공채액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
272570,RISE 중장기국공채액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 중기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
272580,TIGER 단기채권액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 단기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
272910,ACE 중장기국공채액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 장기 등급미확인); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
273130,KODEX 종합채권(AA-이상)액티브,classified_derived,official_index,N,가능,"기초지수 명시; 운용사·공식 출처 URL 존재; 자산군·투자대상 추출(채권/국내 채권 만기미확인 AA); taxonomy 완료: 상품명·기초지수·원천 분류 필드 기반 (active/passive token, FX token/default, concentration token/default)",
