primary_peer_group_id,peer_group_name,member_count,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_structure,automatic_comparison_eligible,group_status_summary,classification_rationale
PG-PENDING-114460-fde1616dc2,국내 채권 단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-114470-e91e902d0e,국내 채권 단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-114800-97bfd670e0,국내 미확인 주식전략 · inverse,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,inverse|short|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, inverse|short|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-114820-b731db1d4f,국내 국채 단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 국채 단기 등급미확인,BOND_국내-국채-단기-등급미확인-bddf0c67db,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 국채 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-117690-6bf5b4c805,중국 미확인 주식전략 · plain,1,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain|neutral|1X,N,needs_review:1,"주식·중국 노출, 기타특수구조 / 중국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-122090-8b9f74d705,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-122260-b4346a9ca9,국내 채권 초단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 초단기 등급미확인,BOND_국내-채권-초단기-등급미확인-2cd6864612,bond_coupon|neutral|1X,N,conflict:1,"채권·국내 노출, 채권 / 국내 채권 초단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-122630-83f0c725ba,국내 미확인 주식전략 · leveraged,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged|long|2X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-123310-2804900442,국내 미확인 주식전략 · inverse,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,inverse|short|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, inverse|short|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-123320-0b7e74a8a5,국내 미확인 주식전략 · leveraged,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged|long|2X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-136340-d6121d363c,국내 회사채 중기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 회사채 중기 등급미확인,BOND_국내-회사채-중기-등급미확인-d1cc110a46,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 중기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-139230-7748eee5b0,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-139260-a708689d8e,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-139280-a3d242023f,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-139290-c4f036d679,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-140570-e111a39e09,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-140580-c58caa7f47,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-140710-4e793c9a2b,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-140950-f6bf1850d4,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-145670-a45617f711,국내 미확인 주식전략 · inverse,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,inverse|short|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, inverse|short|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-145850-e75a5f8fa3,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-148020-22ba7f454a,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-148070-2e41043887,국내 채권 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-150460-492627aee2,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-152100-ff6e13f9d4,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-152380-ba19aa6222,국내 국채 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 국채 장기 등급미확인,BOND_국내-국채-장기-등급미확인-46cc7d575b,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-152500-db9948a698,국내 미확인 주식전략 · leveraged,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,leveraged|long|2X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-152870-b3f6a040fd,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-153130-00a6c398fc,국내 채권 단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-153270-d6dc9b15b3,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-156080-7f97a83378,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-157450-999a8e23e0,국내 채권 단기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 단기 등급미확인,BOND_국내-채권-단기-등급미확인-afa2e5ef57,bond_coupon|neutral|1X,N,conflict:1,"채권·국내 노출, 채권 / 국내 채권 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-157490-12fc197bb1,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-159800-2fafb3890f,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-166400-fee801ef38,국내 미확인 주식전략 · covered_call,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,covered_call|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, covered_call|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-167860-dbfdf5b2dd,국내 채권 장기 등급미확인 · bond_coupon,1,채권,국내,채권,채권,국내 채권 장기 등급미확인,BOND_국내-채권-장기-등급미확인-f457d22418,bond_coupon|long|2X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 장기 등급미확인 투자대상, bond_coupon|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-168580-f7bfd23b14,중국 미확인 주식전략 · plain,1,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain|neutral|1X,N,needs_review:1,"주식·중국 노출, 기타특수구조 / 중국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-169950-e4de3024b4,중국 미확인 주식전략 · plain,1,주식,중국,기타특수구조,미확인 주식전략,중국 미확인 주식전략,미확인-주식전략-중국-미확인-주식전략-526c3d6249,plain|neutral|1X,N,needs_review:1,"주식·중국 노출, 기타특수구조 / 중국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
